ATM,Tipo dispositivo
C976,PRACTDUAL
C977,DISPENSADOR
C978,DISPENSADOR
C979,DISPENSADOR
C980,DISPENSADOR
C981,DISPENSADOR
C982,DISPENSADOR
C983,DISPENSADOR
C984,DISPENSADOR
C985,DISPENSADOR
C986,DISPENSADOR
C988,DISPENSADOR
C989,DISPENSADOR
C990,DISPENSADOR
C991,DISPENSADOR
C992,DISPENSADOR
C993,DISPENSADOR
C994,DISPENSADOR
C995,DISPENSADOR
C996,DISPENSADOR
C997,PRACTDUAL
C998,DISPENSADOR
C999,DISPENSADOR
D000,PRACTDUAL
D002,PRACTDUAL
D004,PRACTDUAL
D005,PRACTDUAL
D006,PRACTDUAL
D007,PRACTDUAL
D008,PRACTDUAL
D009,PRACTDUAL
D010,PRACTDUAL
D011,PRACTDUAL
D012,PRACTDUAL
D013,PRACTDUAL
D014,PRACTDUAL
D017,PRACTDUAL
D018,PRACTDUAL
D019,PRACTDUAL
D020,PRACTDUAL
D021,PRACTDUAL
D022,PRACTDUAL
D023,PRACTDUAL
D024,PRACTDUAL
D025,PRACTDUAL
D026,PRACTDUAL
D027,PRACTDUAL
D028,PRACTDUAL
D030,PRACTDUAL
D031,PRACTDUAL
D032,PRACTDUAL
D033,PRACTDUAL
D034,PRACTDUAL
D035,PRACTDUAL
D036,PRACTDUAL
D037,PRACTDUAL
D038,PRACTDUAL
D039,PRACTDUAL
D040,PRACTDUAL
D041,PRACTDUAL
D042,PRACTDUAL
D043,PRACTDUAL
D044,PRACTDUAL
D045,PRACTDUAL
D046,PRACTDUAL
D047,PRACTDUAL
D048,PRACTDUAL
D049,PRACTDUAL
D050,PRACTDUAL
D052,PRACTDUAL
D053,PRACTDUAL
D054,PRACTDUAL
D055,PRACTDUAL
D056,PRACTDUAL
D057,PRACTDUAL
D058,PRACTDUAL
D059,PRACTDUAL
D060,PRACTDUAL
D061,PRACTDUAL
D062,PRACTDUAL
D063,PRACTDUAL
D064,PRACTDUAL
D065,PRACTDUAL
D066,PRACTDUAL
D067,PRACTDUAL
D068,PRACTDUAL
D069,PRACTDUAL
D070,PRACTDUAL
D071,PRACTDUAL
D072,PRACTDUAL
D073,PRACTDUAL
D074,PRACTDUAL
D075,PRACTDUAL
D076,PRACTDUAL
D077,PRACTDUAL
D078,PRACTDUAL
D079,PRACTDUAL
D080,PRACTDUAL
D081,PRACTDUAL
D082,PRACTDUAL
D083,PRACTDUAL
D084,PRACTDUAL
D085,PRACTDUAL
D086,PRACTDUAL
D087,PRACTDUAL
D088,PRACTDUAL
D089,PRACTDUAL
D090,PRACTDUAL
D091,PRACTDUAL
D092,PRACTDUAL
D093,PRACTDUAL
D094,PRACTDUAL
D095,PRACTDUAL
D096,PRACTDUAL
D097,PRACTDUAL
D098,PRACTDUAL
D099,PRACTDUAL
D100,PRACTDUAL
D101,PRACTDUAL
D102,PRACTDUAL
D103,PRACTDUAL
D104,PRACTDUAL
D105,PRACTDUAL
D106,PRACTDUAL
D107,PRACTDUAL
D108,PRACTDUAL
D109,PRACTDUAL
D110,PRACTDUAL
D111,PRACTDUAL
D112,PRACTDUAL
D113,PRACTDUAL
D114,PRACTDUAL
D115,PRACTDUAL
D116,PRACTDUAL
D117,PRACTDUAL
D118,PRACTDUAL
D119,PRACTDUAL
D120,PRACTDUAL
D121,PRACTDUAL
D122,PRACTDUAL
D123,PRACTDUAL
D124,PRACTDUAL
D125,PRACTDUAL
D126,PRACTDUAL
D127,PRACTDUAL
D128,PRACTDUAL
D129,PRACTDUAL
D130,PRACTDUAL
D131,PRACTDUAL
D132,PRACTDUAL
D133,PRACTDUAL
D134,PRACTDUAL
D135,PRACTDUAL
D136,PRACTDUAL
D137,PRACTDUAL
D138,PRACTDUAL
D139,PRACTDUAL
D140,PRACTDUAL
D141,PRACTDUAL
D142,PRACTDUAL
D143,PRACTDUAL
D144,PRACTDUAL
D145,PRACTDUAL
D146,PRACTDUAL
D147,PRACTDUAL
D148,PRACTDUAL
D149,PRACTDUAL
D150,PRACTDUAL
D151,PRACTDUAL
D152,PRACTDUAL
D153,PRACTDUAL
D154,PRACTDUAL
D155,PRACTDUAL
D156,PRACTDUAL
D157,PRACTDUAL
D158,PRACTDUAL
D159,PRACTDUAL
D160,PRACTDUAL
D161,PRACTDUAL
D162,PRACTDUAL
D163,PRACTDUAL
D164,PRACTDUAL
D165,PRACTDUAL
D166,PRACTDUAL
D167,PRACTDUAL
D168,PRACTDUAL
D169,PRACTDUAL
D170,PRACTDUAL
D171,PRACTDUAL
D172,PRACTDUAL
D173,PRACTDUAL
D174,PRACTDUAL
D175,PRACTDUAL
D176,PRACTDUAL
D177,PRACTDUAL
D178,PRACTDUAL
D181,PRACTDUAL
D182,PRACTDUAL
D183,PRACTDUAL
D184,PRACTDUAL
D185,PRACTDUAL
D186,PRACTDUAL
D187,PRACTDUAL
D188,PRACTDUAL
D189,PRACTDUAL
D190,PRACTDUAL
D191,PRACTDUAL
D192,PRACTDUAL
D193,PRACTDUAL
D194,PRACTDUAL
D195,PRACTDUAL
D196,PRACTDUAL
D197,PRACTDUAL
D198,PRACTDUAL
D199,PRACTDUAL
D200,PRACTDUAL
D201,PRACTDUAL
D202,PRACTDUAL
D203,PRACTDUAL
D204,PRACTDUAL
D205,PRACTDUAL
D206,PRACTDUAL
D207,PRACTDUAL
D208,PRACTDUAL
D209,PRACTDUAL
D210,PRACTDUAL
D211,PRACTDUAL
D212,PRACTDUAL
D214,PRACTDUAL
D215,PRACTDUAL
D216,PRACTDUAL
D217,PRACTDUAL
D218,PRACTDUAL
D219,PRACTDUAL
D220,PRACTDUAL
D221,PRACTDUAL
D223,PRACTDUAL
D224,PRACTDUAL
D225,PRACTDUAL
D226,PRACTDUAL
D227,PRACTDUAL
D228,PRACTDUAL
D229,PRACTDUAL
D230,PRACTDUAL
D231,PRACTDUAL
D232,PRACTDUAL
D233,PRACTDUAL
D234,PRACTDUAL
D235,PRACTDUAL
D236,PRACTDUAL
D237,PRACTDUAL
D238,PRACTDUAL
D239,PRACTDUAL
D240,PRACTDUAL
D241,PRACTDUAL
D242,PRACTDUAL
D243,PRACTDUAL
D244,PRACTDUAL
D245,PRACTDUAL
D246,PRACTDUAL
D247,PRACTDUAL
D248,PRACTDUAL
D249,PRACTDUAL
D250,PRACTDUAL
D251,PRACTDUAL
D252,PRACTDUAL
D253,PRACTDUAL
D254,PRACTDUAL
D255,PRACTDUAL
D256,PRACTDUAL
D257,PRACTDUAL
D258,PRACTDUAL
D259,PRACTDUAL
D260,PRACTDUAL
D261,PRACTDUAL
D262,PRACTDUAL
D263,PRACTDUAL
D264,PRACTDUAL
D265,PRACTDUAL
D266,PRACTDUAL
D267,PRACTDUAL
D268,PRACTDUAL
D269,PRACTDUAL
D270,PRACTDUAL
D271,PRACTDUAL
D272,PRACTDUAL
D273,PRACTDUAL
D274,PRACTDUAL
D275,PRACTDUAL
D276,PRACTDUAL
D277,PRACTDUAL
D278,PRACTDUAL
D279,PRACTDUAL
D280,PRACTDUAL
D281,PRACTDUAL
D282,PRACTDUAL
D283,PRACTDUAL
D284,PRACTDUAL
D285,PRACTDUAL
D287,PRACTDUAL
D288,PRACTDUAL
D289,PRACTDUAL
D290,PRACTDUAL
D291,PRACTDUAL
D292,PRACTDUAL
D293,PRACTDUAL
D294,PRACTDUAL
D295,PRACTDUAL
D296,PRACTDUAL
D297,PRACTDUAL
D298,PRACTDUAL
D299,PRACTDUAL
D300,PRACTDUAL
D301,PRACTDUAL
D302,PRACTDUAL
D303,PRACTDUAL
D304,PRACTDUAL
D305,PRACTDUAL
D306,PRACTDUAL
D307,PRACTDUAL
D308,PRACTDUAL
D309,PRACTDUAL
D310,PRACTDUAL
D311,PRACTDUAL
D312,PRACTDUAL
D313,PRACTDUAL
D314,PRACTDUAL
D315,PRACTDUAL
D316,PRACTDUAL
D317,PRACTDUAL
D318,PRACTDUAL
D319,PRACTDUAL
D320,PRACTDUAL
D321,PRACTDUAL
D322,PRACTDUAL
D323,PRACTDUAL
D324,PRACTDUAL
D325,PRACTDUAL
D326,PRACTDUAL
D330,PRACTDUAL
D331,PRACTDUAL
D332,PRACTDUAL
D333,PRACTDUAL
D334,PRACTDUAL
D335,PRACTDUAL
D337,PRACTDUAL
D338,PRACTDUAL
D339,PRACTDUAL
D340,PRACTDUAL
D341,PRACTDUAL
D342,PRACTDUAL
D343,PRACTDUAL
D344,PRACTDUAL
D345,PRACTDUAL
D346,PRACTDUAL
D347,PRACTDUAL
D348,PRACTDUAL
D349,PRACTDUAL
D350,PRACTDUAL
D351,PRACTDUAL
D352,PRACTDUAL
D353,PRACTDUAL
D354,PRACTDUAL
D355,PRACTDUAL
D356,PRACTDUAL
D357,PRACTDUAL
D358,PRACTDUAL
D359,PRACTDUAL
D360,PRACTDUAL
D361,PRACTDUAL
D362,PRACTDUAL
D363,PRACTDUAL
D364,PRACTDUAL
D365,PRACTDUAL
D366,PRACTDUAL
D367,PRACTDUAL
D368,PRACTDUAL
D369,PRACTDUAL
D370,PRACTDUAL
D371,PRACTDUAL
D372,PRACTDUAL
D373,PRACTDUAL
D374,PRACTDUAL
D375,PRACTDUAL
D376,PRACTDUAL
D377,PRACTDUAL
D378,PRACTDUAL
D379,PRACTDUAL
D380,PRACTDUAL
D381,PRACTDUAL
D382,PRACTDUAL
D383,PRACTDUAL
D384,PRACTDUAL
D385,PRACTDUAL
D386,PRACTDUAL
D387,PRACTDUAL
D388,PRACTDUAL
D389,PRACTDUAL
D390,PRACTDUAL
D391,PRACTDUAL
D392,PRACTDUAL
D393,PRACTDUAL
D394,PRACTDUAL
D395,PRACTDUAL
D396,PRACTDUAL
D397,PRACTDUAL
D398,PRACTDUAL
D399,PRACTDUAL
D400,PRACTDUAL
D401,PRACTDUAL
D402,PRACTDUAL
D403,PRACTDUAL
D404,PRACTDUAL
D405,PRACTDUAL
D406,PRACTDUAL
D407,PRACTDUAL
D408,PRACTDUAL
D409,PRACTDUAL
D410,PRACTDUAL
D411,PRACTDUAL
D412,PRACTDUAL
D413,PRACTDUAL
D414,PRACTDUAL
D415,PRACTDUAL
D416,PRACTDUAL
D417,PRACTDUAL
D418,PRACTDUAL
D419,PRACTDUAL
D420,PRACTDUAL
D421,PRACTDUAL
D422,PRACTDUAL
D423,PRACTDUAL
D425,PRACTDUAL
D427,PRACTDUAL
D428,PRACTDUAL
D429,PRACTDUAL
D430,PRACTDUAL
D431,PRACTDUAL
D432,PRACTDUAL
D433,PRACTDUAL
D434,PRACTDUAL
D435,PRACTDUAL
D436,PRACTDUAL
D437,PRACTDUAL
D438,PRACTDUAL
D439,PRACTDUAL
D440,PRACTDUAL
D441,PRACTDUAL
D442,PRACTDUAL
D443,PRACTDUAL
D444,PRACTDUAL
D445,PRACTDUAL
D446,PRACTDUAL
D447,PRACTDUAL
D448,PRACTDUAL
D449,PRACTDUAL
D452,PRACTDUAL
D453,PRACTDUAL
D454,PRACTDUAL
D455,PRACTDUAL
D456,PRACTDUAL
D457,PRACTDUAL
D458,PRACTDUAL
D459,PRACTDUAL
D460,PRACTDUAL
D461,PRACTDUAL
D462,PRACTDUAL
D463,PRACTDUAL
D464,PRACTDUAL
D465,PRACTDUAL
D466,PRACTDUAL
D467,PRACTDUAL
D468,PRACTDUAL
D469,PRACTDUAL
D470,PRACTDUAL
D471,PRACTDUAL
D472,PRACTDUAL
D473,PRACTDUAL
D474,PRACTDUAL
D475,PRACTDUAL
D476,PRACTDUAL
D477,PRACTDUAL
D478,PRACTDUAL
D479,PRACTDUAL
D480,PRACTDUAL
D481,PRACTDUAL
D482,PRACTDUAL
D483,PRACTDUAL
D484,PRACTDUAL
D486,PRACTDUAL
D487,PRACTDUAL
D488,PRACTDUAL
D489,PRACTDUAL
D490,PRACTDUAL
D491,PRACTDUAL
D492,PRACTDUAL
D493,PRACTDUAL
D494,PRACTDUAL
D495,PRACTDUAL
D496,PRACTDUAL
D497,PRACTDUAL
D498,PRACTDUAL
D499,PRACTDUAL
D500,PRACTDUAL
D501,PRACTDUAL
D502,PRACTDUAL
D503,PRACTDUAL
D504,PRACTDUAL
D505,PRACTDUAL
D506,PRACTDUAL
D507,PRACTDUAL
D508,PRACTDUAL
D509,PRACTDUAL
D510,PRACTDUAL
D511,PRACTDUAL
D512,PRACTDUAL
D513,PRACTDUAL
D514,PRACTDUAL
D515,PRACTDUAL
D516,PRACTDUAL
D517,PRACTDUAL
D518,PRACTDUAL
D519,PRACTDUAL
D520,PRACTDUAL
D521,PRACTDUAL
D522,PRACTDUAL
D523,PRACTDUAL
D524,PRACTDUAL
D525,PRACTDUAL
D526,PRACTDUAL
D527,PRACTDUAL
D528,PRACTDUAL
D529,PRACTDUAL
D530,PRACTDUAL
D531,PRACTDUAL
D532,PRACTDUAL
D534,PRACTDUAL
D535,PRACTDUAL
D536,PRACTDUAL
D537,PRACTDUAL
D538,PRACTDUAL
D539,PRACTDUAL
D540,PRACTDUAL
D541,PRACTDUAL
D542,PRACTDUAL
D543,PRACTDUAL
D544,PRACTDUAL
D545,PRACTDUAL
D546,PRACTDUAL
D547,PRACTDUAL
D548,PRACTDUAL
D549,PRACTDUAL
D550,PRACTDUAL
D551,PRACTDUAL
D552,PRACTDUAL
D553,PRACTDUAL
D554,PRACTDUAL
D555,PRACTDUAL
D556,PRACTDUAL
D557,PRACTDUAL
D558,PRACTDUAL
D559,PRACTDUAL
D560,PRACTDUAL
D561,PRACTDUAL
D562,PRACTDUAL
D564,PRACTDUAL
D565,PRACTDUAL
D566,PRACTDUAL
D567,PRACTDUAL
D568,PRACTDUAL
D569,PRACTDUAL
D570,PRACTDUAL
D571,PRACTDUAL
D572,PRACTDUAL
D573,PRACTDUAL
D574,PRACTDUAL
D575,PRACTDUAL
D576,PRACTDUAL
D577,PRACTDUAL
D578,PRACTDUAL
D579,PRACTDUAL
D580,PRACTDUAL
D581,PRACTDUAL
D582,PRACTDUAL
D583,PRACTDUAL
D584,PRACTDUAL
D585,PRACTDUAL
D586,PRACTDUAL
D587,PRACTDUAL
D588,PRACTDUAL
D589,PRACTDUAL
D590,PRACTDUAL
D591,PRACTDUAL
D592,PRACTDUAL
D593,PRACTDUAL
D594,PRACTDUAL
D595,PRACTDUAL
D596,PRACTDUAL
D597,PRACTDUAL
D598,PRACTDUAL
D599,PRACTDUAL
D600,PRACTDUAL
D601,PRACTDUAL
D602,PRACTDUAL
D603,PRACTDUAL
D604,PRACTDUAL
D605,PRACTDUAL
D606,PRACTDUAL
D607,PRACTDUAL
D608,PRACTDUAL
D609,PRACTDUAL
D610,PRACTDUAL
D611,PRACTDUAL
D612,PRACTDUAL
D613,PRACTDUAL
D614,PRACTDUAL
D615,PRACTDUAL
D616,PRACTDUAL
D617,PRACTDUAL
D618,PRACTDUAL
D619,PRACTDUAL
D620,PRACTDUAL
D621,PRACTDUAL
D622,PRACTDUAL
D623,PRACTDUAL
D624,PRACTDUAL
D625,PRACTDUAL
D626,PRACTDUAL
D627,PRACTDUAL
D629,PRACTDUAL
D630,PRACTDUAL
D632,PRACTDUAL
D633,PRACTDUAL
D634,PRACTDUAL
D635,PRACTDUAL
D636,PRACTDUAL
D637,PRACTDUAL
D638,PRACTDUAL
D639,PRACTDUAL
D640,PRACTDUAL
D641,DISPENSADOR
D642,PRACTDUAL
D643,PRACTDUAL
D644,PRACTDUAL
D645,PRACTDUAL
D646,PRACTDUAL
D647,PRACTDUAL
D648,PRACTDUAL
D649,PRACTDUAL
D650,PRACTDUAL
D651,PRACTDUAL
D652,PRACTDUAL
D653,PRACTDUAL
D654,PRACTDUAL
D655,PRACTDUAL
D656,PRACTDUAL
D657,PRACTDUAL
D658,PRACTDUAL
D659,PRACTDUAL
D660,PRACTDUAL
D661,PRACTDUAL
D662,PRACTDUAL
D663,PRACTDUAL
D664,PRACTDUAL
D665,PRACTDUAL
D666,PRACTDUAL
D667,PRACTDUAL
D668,PRACTDUAL
D669,PRACTDUAL
D670,PRACTDUAL
D671,PRACTDUAL
D672,PRACTDUAL
D673,PRACTDUAL
D674,PRACTDUAL
D675,PRACTDUAL
D676,PRACTDUAL
D677,PRACTDUAL
D678,PRACTDUAL
D679,PRACTDUAL
D680,PRACTDUAL
D681,PRACTDUAL
D682,PRACTDUAL
D683,PRACTDUAL
D684,PRACTDUAL
D685,PRACTDUAL
D686,PRACTDUAL
D687,PRACTDUAL
D688,PRACTDUAL
D689,PRACTDUAL
D690,PRACTDUAL
D691,PRACTDUAL
D692,PRACTDUAL
D693,PRACTDUAL
D694,PRACTDUAL
D695,PRACTDUAL
D696,PRACTDUAL
D697,PRACTDUAL
D698,PRACTDUAL
D699,PRACTDUAL
D700,PRACTDUAL
D701,PRACTDUAL
D702,PRACTDUAL
D703,PRACTDUAL
D704,PRACTDUAL
D705,PRACTDUAL
D706,PRACTDUAL
D707,PRACTDUAL
D708,PRACTDUAL
D709,PRACTDUAL
D710,PRACTDUAL
D711,PRACTDUAL
D712,PRACTDUAL
D713,PRACTDUAL
D714,PRACTDUAL
D715,PRACTDUAL
D717,PRACTDUAL
D718,PRACTDUAL
D719,PRACTDUAL
D720,PRACTDUAL
D721,PRACTDUAL
D722,PRACTDUAL
D723,PRACTDUAL
D724,PRACTDUAL
D725,PRACTDUAL
D726,PRACTDUAL
D727,PRACTDUAL
D728,PRACTDUAL
D729,PRACTDUAL
D730,PRACTDUAL
D731,PRACTDUAL
D732,PRACTDUAL
D733,PRACTDUAL
D734,PRACTDUAL
D735,PRACTDUAL
D736,PRACTDUAL
D737,PRACTDUAL
D738,PRACTDUAL
D739,PRACTDUAL
D740,PRACTDUAL
D741,PRACTDUAL
D742,PRACTDUAL
D743,PRACTDUAL
D744,PRACTDUAL
D745,PRACTDUAL
D746,PRACTDUAL
D747,PRACTDUAL
D748,PRACTDUAL
D749,PRACTDUAL
D750,PRACTDUAL
D751,PRACTDUAL
D752,PRACTDUAL
D753,PRACTDUAL
D754,PRACTDUAL
D755,PRACTDUAL
D756,PRACTDUAL
D757,PRACTDUAL
D758,PRACTDUAL
D759,PRACTDUAL
D760,PRACTDUAL
D761,PRACTDUAL
D762,PRACTDUAL
D763,PRACTDUAL
D764,PRACTDUAL
D765,PRACTDUAL
D766,PRACTDUAL
D767,PRACTDUAL
D768,PRACTDUAL
D769,PRACTDUAL
D770,PRACTDUAL
D771,PRACTDUAL
D772,PRACTDUAL
D773,PRACTDUAL
D775,PRACTDUAL
D776,PRACTDUAL
D777,PRACTDUAL
D778,PRACTDUAL
D779,PRACTDUAL
D780,PRACTDUAL
D781,PRACTDUAL
D782,PRACTDUAL
D783,PRACTDUAL
D784,PRACTDUAL
D785,PRACTDUAL
D786,PRACTDUAL
D787,PRACTDUAL
D788,PRACTDUAL
D789,PRACTDUAL
D790,PRACTDUAL
D791,PRACTDUAL
D792,PRACTDUAL
D793,PRACTDUAL
D794,PRACTDUAL
D795,PRACTDUAL
D796,PRACTDUAL
D797,PRACTDUAL
D798,PRACTDUAL
D799,PRACTDUAL
D800,PRACTDUAL
D801,PRACTDUAL
D802,PRACTDUAL
D804,PRACTDUAL
D806,PRACTDUAL
D807,PRACTDUAL
D808,PRACTDUAL
D809,PRACTDUAL
D810,PRACTDUAL
D811,PRACTDUAL
D812,PRACTDUAL
D813,PRACTDUAL
D814,PRACTDUAL
D815,PRACTDUAL
D816,PRACTDUAL
D817,PRACTDUAL
D818,PRACTDUAL
D819,PRACTDUAL
D820,PRACTDUAL
D821,PRACTDUAL
D822,PRACTDUAL
D823,PRACTDUAL
D824,PRACTDUAL
D825,PRACTDUAL
D826,PRACTDUAL
D827,PRACTDUAL
D828,PRACTDUAL
D829,PRACTDUAL
D830,PRACTDUAL
D831,PRACTDUAL
D832,PRACTDUAL
D833,PRACTDUAL
D834,PRACTDUAL
D835,PRACTDUAL
D836,PRACTDUAL
D837,PRACTDUAL
D838,PRACTDUAL
D839,PRACTDUAL
D840,PRACTDUAL
D841,PRACTDUAL
D842,PRACTDUAL
D843,PRACTDUAL
D844,PRACTDUAL
D846,PRACTDUAL
D847,PRACTDUAL
D848,PRACTDUAL
D849,PRACTDUAL
D850,PRACTDUAL
D851,PRACTDUAL
D853,PRACTDUAL
D854,PRACTDUAL
D855,PRACTDUAL
D856,PRACTDUAL
D857,PRACTDUAL
D858,PRACTDUAL
D859,PRACTDUAL
D860,PRACTDUAL
D862,PRACTDUAL
D863,PRACTDUAL
D864,PRACTDUAL
D865,PRACTDUAL
D866,PRACTDUAL
D867,PRACTDUAL
D868,PRACTDUAL
D869,PRACTDUAL
D870,PRACTDUAL
D871,PRACTDUAL
D872,PRACTDUAL
D873,PRACTDUAL
D874,PRACTDUAL
D875,PRACTDUAL
D876,PRACTDUAL
D877,PRACTDUAL
D878,PRACTDUAL
D879,PRACTDUAL
D880,PRACTDUAL
D881,PRACTDUAL
D882,PRACTDUAL
D883,PRACTDUAL
D884,PRACTDUAL
D885,PRACTDUAL
D886,PRACTDUAL
D887,PRACTDUAL
D888,PRACTDUAL
D889,PRACTDUAL
D890,PRACTDUAL
D891,PRACTDUAL
D892,PRACTDUAL
D893,PRACTDUAL
D894,PRACTDUAL
D895,PRACTDUAL
D896,PRACTDUAL
D897,PRACTDUAL
D898,PRACTDUAL
D899,PRACTDUAL
D901,PRACTDUAL
D902,PRACTDUAL
D903,PRACTDUAL
D904,PRACTDUAL
D905,PRACTDUAL
D906,PRACTDUAL
D907,PRACTDUAL
D908,PRACTDUAL
D909,PRACTDUAL
D910,PRACTDUAL
D911,PRACTDUAL
D912,PRACTDUAL
D913,PRACTDUAL
D914,PRACTDUAL
D915,PRACTDUAL
D916,PRACTDUAL
D917,PRACTDUAL
D918,PRACTDUAL
D919,PRACTDUAL
D920,PRACTDUAL
D921,PRACTDUAL
D922,PRACTDUAL
D923,PRACTDUAL
D924,PRACTDUAL
D925,PRACTDUAL
D926,PRACTDUAL
D927,PRACTDUAL
D928,PRACTDUAL
D931,PRACTDUAL
D932,PRACTDUAL
D933,PRACTDUAL
D934,PRACTDUAL
D935,PRACTDUAL
D936,PRACTDUAL
D937,PRACTDUAL
D939,PRACTDUAL
D940,PRACTDUAL
D941,PRACTDUAL
D942,PRACTDUAL
D943,PRACTDUAL
D944,PRACTDUAL
D945,PRACTDUAL
D946,PRACTDUAL
D947,PRACTDUAL
D948,PRACTDUAL
D949,PRACTDUAL
D950,PRACTDUAL
D951,PRACTDUAL
D952,PRACTDUAL
D953,PRACTDUAL
D954,PRACTDUAL
D955,PRACTDUAL
D956,PRACTDUAL
D957,PRACTDUAL
D958,PRACTDUAL
D959,PRACTDUAL
D960,PRACTDUAL
D961,PRACTDUAL
D962,PRACTDUAL
D963,PRACTDUAL
D964,PRACTDUAL
D966,PRACTDUAL
D967,PRACTDUAL
D968,PRACTDUAL
D969,PRACTDUAL
D970,PRACTDUAL
D971,PRACTDUAL
D972,PRACTDUAL
D974,PRACTDUAL
D975,PRACTDUAL
D976,PRACTDUAL
D977,PRACTDUAL
D978,PRACTDUAL
D979,PRACTDUAL
D980,PRACTDUAL
D981,PRACTDUAL
D982,PRACTDUAL
D983,PRACTDUAL
D984,PRACTDUAL
D985,PRACTDUAL
D986,PRACTDUAL
D987,PRACTDUAL
D988,PRACTDUAL
D989,PRACTDUAL
D990,PRACTDUAL
D991,PRACTDUAL
D992,PRACTDUAL
D993,PRACTDUAL
D994,PRACTDUAL
D995,PRACTDUAL
D996,PRACTDUAL
D997,PRACTDUAL
D998,PRACTDUAL
D999,PRACTDUAL
E002,PRACTDUAL
E003,PRACTDUAL
E004,PRACTDUAL
E005,PRACTDUAL
E006,PRACTDUAL
E007,PRACTDUAL
E008,PRACTDUAL
E010,PRACTDUAL
E011,PRACTDUAL
E012,PRACTDUAL
E013,PRACTDUAL
E014,PRACTDUAL
E015,PRACTDUAL
E016,PRACTDUAL
E017,PRACTDUAL
E018,PRACTDUAL
E019,PRACTDUAL
E020,PRACTDUAL
E021,PRACTDUAL
E022,PRACTDUAL
E023,PRACTDUAL
E024,PRACTDUAL
E025,PRACTDUAL
E026,PRACTDUAL
E027,PRACTDUAL
E028,PRACTDUAL
E029,PRACTDUAL
E030,PRACTDUAL
E031,PRACTDUAL
E032,PRACTDUAL
E033,PRACTDUAL
E034,PRACTDUAL
E035,PRACTDUAL
E036,PRACTDUAL
E037,PRACTDUAL
E038,PRACTDUAL
E039,PRACTDUAL
E040,PRACTDUAL
E041,PRACTDUAL
E042,PRACTDUAL
E043,PRACTDUAL
E044,PRACTDUAL
E045,PRACTDUAL
E046,PRACTDUAL
E047,PRACTDUAL
E048,PRACTDUAL
E049,PRACTDUAL
E050,PRACTDUAL
E051,PRACTDUAL
E052,PRACTDUAL
E053,PRACTDUAL
E054,PRACTDUAL
E055,PRACTDUAL
E056,PRACTDUAL
E057,PRACTDUAL
E058,PRACTDUAL
E059,PRACTDUAL
E060,PRACTDUAL
E061,PRACTDUAL
E062,PRACTDUAL
E063,PRACTDUAL
E064,PRACTDUAL
E065,PRACTDUAL
E066,PRACTDUAL
E067,PRACTDUAL
E068,PRACTDUAL
E069,PRACTDUAL
E070,PRACTDUAL
E071,PRACTDUAL
E072,PRACTDUAL
E073,PRACTDUAL
E076,PRACTDUAL
E077,PRACTDUAL
E078,PRACTDUAL
E079,PRACTDUAL
E080,PRACTDUAL
E081,PRACTDUAL
E082,PRACTDUAL
E083,PRACTDUAL
E084,PRACTDUAL
E085,PRACTDUAL
E086,PRACTDUAL
E087,PRACTDUAL
E088,PRACTDUAL
E089,PRACTDUAL
E090,PRACTDUAL
E091,PRACTDUAL
E094,PRACTDUAL
E095,PRACTDUAL
E096,PRACTDUAL
E097,PRACTDUAL
E098,PRACTDUAL
E099,PRACTDUAL
E100,PRACTDUAL
E101,PRACTDUAL
E102,PRACTDUAL
E103,PRACTDUAL
E104,PRACTDUAL
E105,PRACTDUAL
E106,PRACTDUAL
E107,PRACTDUAL
E108,PRACTDUAL
E109,PRACTDUAL
E110,PRACTDUAL
E112,PRACTDUAL
E113,PRACTDUAL
E114,PRACTDUAL
E115,PRACTDUAL
E116,PRACTDUAL
E117,PRACTDUAL
E118,PRACTDUAL
E119,PRACTDUAL
E120,PRACTDUAL
E121,PRACTDUAL
E122,PRACTDUAL
E123,PRACTDUAL
E124,PRACTDUAL
E125,PRACTDUAL
E126,PRACTDUAL
E127,PRACTDUAL
E128,PRACTDUAL
E129,PRACTDUAL
E130,PRACTDUAL
E131,PRACTDUAL
E132,PRACTDUAL
E133,PRACTDUAL
E134,PRACTDUAL
E135,PRACTDUAL
E136,PRACTDUAL
E137,PRACTDUAL
E138,PRACTDUAL
E139,PRACTDUAL
E140,PRACTDUAL
E141,PRACTDUAL
E142,PRACTDUAL
E143,PRACTDUAL
E144,PRACTDUAL
E145,PRACTDUAL
E146,PRACTDUAL
E147,PRACTDUAL
E148,PRACTDUAL
E149,PRACTDUAL
E150,PRACTDUAL
E151,PRACTDUAL
E152,PRACTDUAL
E153,PRACTDUAL
E154,PRACTDUAL
E155,PRACTDUAL
E158,PRACTDUAL
E159,PRACTDUAL
E160,PRACTDUAL
E161,PRACTDUAL
E162,PRACTDUAL
E163,PRACTDUAL
E164,PRACTDUAL
E165,PRACTDUAL
E166,PRACTDUAL
E167,PRACTDUAL
E168,PRACTDUAL
E169,PRACTDUAL
E170,PRACTDUAL
E171,PRACTDUAL
E172,PRACTDUAL
E173,PRACTDUAL
E174,PRACTDUAL
E175,PRACTDUAL
E176,PRACTDUAL
E178,PRACTDUAL
E179,PRACTDUAL
E180,PRACTDUAL
E181,PRACTDUAL
E182,PRACTDUAL
E183,PRACTDUAL
E184,PRACTDUAL
E185,PRACTDUAL
E186,PRACTDUAL
E187,PRACTDUAL
E188,PRACTDUAL
E189,PRACTDUAL
